geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
25070,-22.777012571951467,-43.30279739953062,duque de caxias,RJ
25071,-22.783183193964224,-43.300945737450164,duque de caxias,RJ
25075,-22.776145723151874,-43.29261310688295,duque de caxias,RJ
25080,-22.76038951309215,-43.29243480560771,duque de caxias,RJ
25081,-22.616954100233503,-43.30647643663495,duque de caxias,RJ
25085,-22.795213892056736,-43.291533572615634,duque de caxias,RJ
25086,-22.751347792692705,-43.286663708335155,duque de caxias,RJ
25211,-22.668216321347447,-43.262948397741724,duque de caxias,RJ
25212,-22.677901559323,-43.25540412494455,duque de caxias,RJ
25213,-22.674895487851817,-43.27534420766204,duque de caxias,RJ
25214,-22.691698638621272,-43.2673914558432,duque de caxias,RJ
25215,-22.685793424199332,-43.27343970060133,duque de caxias,RJ
25220,-22.686173397238907,-43.24678650065614,duque de caxias,RJ
25221,-22.698003956438836,-43.248105354217515,duque de caxias,RJ
25222,-22.674399472877496,-43.24560662384228,duque de caxias,RJ
25223,-22.683853570606495,-43.25504085003318,duque de caxias,RJ
25225,-22.69591792256152,-43.26983513952857,duque de caxias,RJ
25230,-22.689913348895704,-43.28037223483287,duque de caxias,RJ
25231,-22.6835303848864,-43.29886744094912,duque de caxias,RJ
25233,-22.701981656463346,-43.298460832294005,duque de caxias,RJ
25235,-22.70297664078157,-43.31525454369559,duque de caxias,RJ
25237,-22.753574853365865,-43.305893071458286,duque de caxias,RJ
25240,-22.647158291644693,-43.29146727593045,duque de caxias,RJ
25241,-22.571208,-43.31268449999998,duque de caxias,RJ
25243,-22.661965396048778,-43.29470498820647,duque de caxias,RJ
25245,-22.58787921774313,-43.30897680169447,duque de caxias,RJ
25250,-22.610064174818444,-43.297346135020476,duque de caxias,RJ
25251,-22.65462769447577,-43.27769534799373,duque de caxias,RJ
25253,-22.62056032612515,-43.28395583611049,duque de caxias,RJ
25255,-22.647448100598243,-43.27796619005125,duque de caxias,RJ
25260,-22.652617499949304,-43.27366677841274,duque de caxias,RJ
25261,-22.645869640242523,-43.262202764288546,duque de caxias,RJ
25264,-22.645402915918503,-43.23804860853241,duque de caxias,RJ
25265,-22.646221667433093,-43.23085802635175,duque de caxias,RJ
25266,-22.639200736741248,-43.22199025187908,duque de caxias,RJ
25267,-22.63578571444023,-43.2471598448105,duque de caxias,RJ
25268,-22.6512515462922,-43.25855774208365,duque de caxias,RJ
25270,-22.628284776991297,-43.238942373948085,duque de caxias,RJ
25271,-22.64129217752273,-43.23158721212919,duque de caxias,RJ
25272,-22.62402627931781,-43.21682415636949,duque de caxias,RJ
25275,-22.639198545413237,-43.22679416511069,duque de caxias,RJ
25510,-22.790708836641983,-43.37562083395558,sao joao de meriti,RJ
25515,-22.79902425758537,-43.364705252146365,sao joao de meriti,RJ
25520,-22.803531270124935,-43.37581710645148,sao joao de meriti,RJ
25525,-22.79602034472112,-43.38296077492356,sao joao de meriti,RJ
25530,-22.80583628969212,-43.39049469550305,sao joao de meriti,RJ
25535,-22.791536627071928,-43.40286111577028,sao joao de meriti,RJ
25540,-22.784099468814862,-43.39724545844078,sao joao de meriti,RJ
25545,-22.789719785153597,-43.34402689153901,sao joao de meriti,RJ
25550,-22.77567398566408,-43.38287123093546,sao joao de meriti,RJ
25555,-22.78121100097644,-43.37049489004031,sao joao de meriti,RJ
25560,-22.76998635804476,-43.36957962015834,sao joao de meriti,RJ
25561,-22.767610178109898,-43.37933228476727,sao joao de meriti,RJ
25565,-22.782908967885252,-43.35974025057351,sao joao de meriti,RJ
25570,-22.767646313579842,-43.351709406892546,sao joao de meriti,RJ
25571,-22.764476868966003,-43.345763066402824,sao joao de meriti,RJ
25575,-22.769917709259023,-43.33959959408526,sao joao de meriti,RJ
25576,-22.778781862018988,-43.35274702114216,sao joao de meriti,RJ
25580,-22.78362543779975,-43.34043051255854,sao joao de meriti,RJ
25581,-22.78812005812428,-43.347132505753535,sao joao de meriti,RJ
25585,-22.793620121305917,-43.33823587106662,sao joao de meriti,RJ
25586,-22.798470427190548,-43.337158875582205,sao joao de meriti,RJ
25610,-22.50179033227036,-43.16800119141841,petropolis,RJ
25615,-22.49567998820882,-43.1574410033487,petropolis,RJ
25620,-22.510357370381488,-43.175619311734174,petropolis,RJ
25625,-22.515832766611506,-43.17094719287004,petropolis,RJ
25630,-22.52421156884064,-43.16161008860299,petropolis,RJ
25635,-22.528779047403052,-43.17609647323651,petropolis,RJ
25638,-22.527613067650595,-43.17220132292643,petropolis,RJ
25640,-22.522916798555613,-43.18329603648608,petropolis,RJ
25645,-22.5412922584665,-43.20238406612318,petropolis,RJ
25650,-22.53114790657613,-43.212256077817116,petropolis,RJ
25651,-22.523548417195528,-43.21021910982466,petropolis,RJ
25655,-22.52066571994377,-43.191466537562164,petropolis,RJ
25660,-22.51183223925711,-43.20386612642005,petropolis,RJ
25665,-22.50815497902251,-43.219249463479315,petropolis,RJ
25670,-22.489294820530862,-43.21052094626474,petropolis,RJ
25675,-22.49727776242619,-43.20058535846859,petropolis,RJ
25680,-22.491174470024212,-43.18333082074321,petropolis,RJ
25684,-22.50733023550956,-43.192545866388265,petropolis,RJ
25685,-22.50829661180319,-43.18191344719281,petropolis,RJ
25689,-22.50910898557073,-43.18746713926714,petropolis,RJ
25710,-22.476191138983825,-43.14916170534615,petropolis,RJ
25715,-22.471365483904847,-43.16232511544126,petropolis,RJ
25716,-22.48026413437911,-43.15522947420123,petropolis,RJ
25720,-22.43322935536568,-43.142303884508756,petropolis,RJ
25725,-22.430025558476547,-43.19996627129966,petropolis,RJ
25730,-22.41884011585095,-43.130298330414604,petropolis,RJ
25740,-22.38010977799035,-43.131097723992426,petropolis,RJ
25745,-22.39081307374184,-43.1110600087633,petropolis,RJ
25750,-22.34118724151911,-43.128621332526485,petropolis,RJ
25755,-22.338446756447105,-43.164026342973884,petropolis,RJ
25770,-22.267391795697783,-43.07181696164043,petropolis,RJ
25780,-22.183876642566236,-42.93869152367847,sao jose do vale do rio preto,RJ
25802,-22.11728454264968,-43.205544858375674,tres rios,RJ
25803,-22.11766108638621,-43.21329080427093,tres rios,RJ
25804,-22.117657064620293,-43.211644587362095,tres rios,RJ
25805,-22.113404351119915,-43.21311821814255,tres rios,RJ
25806,-22.116012229624566,-43.22240660541914,tres rios,RJ
25807,-22.108121497547284,-43.208358837453744,tres rios,RJ
25808,-22.104050796130057,-43.208793645580585,tres rios,RJ
25809,-22.101007839843202,-43.21585435562522,tres rios,RJ
25810,-22.090302140107543,-43.21766136325391,tres rios,RJ
25811,-22.106122685981568,-43.18677857567302,tres rios,RJ
25812,-22.106252008527832,-43.19183442821881,tres rios,RJ
25815,-22.110689227667052,-43.19711644064539,tres rios,RJ
25820,-22.115677246748568,-43.189122230557544,tres rios,RJ
25821,-22.122440632368395,-43.17203123820068,tres rios,RJ
25845,-22.239325889868486,-43.101162009975866,areal,RJ
25850,-22.165064136726443,-43.292566627183746,paraiba do sul,RJ
25860,-22.217047735465396,-43.315218158916544,werneck,RJ
25870,-22.034617918127953,-43.216211844516216,comendador levy gasparian,RJ
25875,-22.01222443747746,-43.33712310426437,afonso arinos,RJ
25880,-21.992644475060093,-42.91007322434538,sapucaia,RJ
25882,-22.222925024756016,-43.0351454120394,anta,RJ
25884,-22.402149492107974,-43.19183375236307,piao,RJ
25886,-21.5419632731364,-43.89358786383024,nossa senhora da aparecida,RJ
25887,-22.226462547837166,-42.85500402863251,jamapara,RJ
25900,-22.652000952735506,-43.06505230390042,mage,RJ
25901,-22.64916257523666,-43.06065120481592,mage,RJ
25902,-22.659545742262246,-43.116827376350194,mage,RJ
25903,-22.640519245556472,-43.077865229189975,mage,RJ
25904,-22.65181465633809,-43.05361261025339,mage,RJ
25905,-22.661390928999936,-43.03525083599993,mage,RJ
25907,-22.63855440197675,-43.16000184562523,mage,RJ
25908,-22.65815606716074,-43.11902674370239,mage,RJ
25911,-22.56125498524878,-43.0450372698788,mage,RJ
25912,-22.57211621069874,-43.05993697682478,mage,RJ
25914,-22.595502014192306,-43.07008495141413,mage,RJ
25915,-22.689739914121596,-43.34639483687893,piabeta,RJ
25916,-22.6151152410835,-43.12484100866386,mage,RJ
25917,-22.8540418351025,-43.38782199800321,mage,RJ
25920,-22.7150090269455,-43.11840403662395,mage,RJ
25921,-22.654830222028,-43.13439289194503,mage,RJ
25922,-22.659626691821202,-43.134946006580606,mage,RJ
25924,-22.68103044411181,-43.167994203602724,mage,RJ
25925,-22.69765884676708,-43.117698462181295,mage,RJ
25926,-22.701194022551125,-43.159583999100356,mage,RJ
25927,-22.580858599999942,-43.024005199999976,mage,RJ
25928,-22.636016818226437,-43.02534331618508,mage,RJ
25930,-22.68358467046409,-43.160534715770886,mage,RJ
25931,-22.61473253800855,-43.17080441658872,mage,RJ
25932,-22.607456812436936,-43.16346346145169,mage,RJ
25933,-22.591202852951177,-43.18327216206279,mage,RJ
25935,-22.61868062515,-43.178710102113754,mage,RJ
25936,-22.613755990302426,-43.19394652902235,mage,RJ
25937,-22.64632362113241,-43.18350742519203,mage,RJ
25938,-22.65577968440589,-43.2034123230358,mage,RJ
25940,-22.617931893774944,-43.00412879602773,guapimirim,RJ
25941,-22.62586672856899,-43.010677828236446,guapimirim,RJ
25942,-22.588148293487226,-43.00806209928925,guapimirim,RJ
25943,-22.551217543199748,-42.98475853277388,guapimirim,RJ
25945,-22.528741903627203,-42.98539769563885,guapimirim,RJ
25946,-22.52774721049014,-42.97831851799523,guapimirim,RJ
25947,-22.52160503745664,-42.96706435204439,guapimirim,RJ
25948,-22.518649557507405,-42.97777347514104,guapimirim,RJ
25949,-22.51474518533132,-42.96907702659645,guapimirim,RJ
25953,-22.412015990024987,-42.96642950868658,teresopolis,RJ
25954,-22.43338026269642,-42.94721642661515,teresopolis,RJ
25955,-22.421809866132936,-42.96703218698007,teresopolis,RJ
25956,-22.4290092490621,-42.96554431655213,teresopolis,RJ
25957,-22.430804115831457,-42.97031412934929,teresopolis,RJ
25958,-22.447311167181947,-42.97096214063734,teresopolis,RJ
25959,-22.450882395815075,-42.980290774413355,teresopolis,RJ
25960,-22.444482957674015,-42.9825984492044,teresopolis,RJ
25961,-22.43659669298328,-42.98087124993634,teresopolis,RJ
25963,-22.417513917079226,-42.97674059371855,teresopolis,RJ
25964,-22.427989686246452,-42.98141492425421,teresopolis,RJ
25965,-22.40181451229068,-42.975487592472874,teresopolis,RJ
25966,-22.401561197724963,-42.98987815290046,teresopolis,RJ
25970,-22.39067111845193,-42.99601857350078,teresopolis,RJ
25973,-22.37751896363398,-42.982255827154475,teresopolis,RJ
25974,-22.381442554301575,-42.98067927119618,teresopolis,RJ
25975,-22.416396909655237,-42.95285454048584,teresopolis,RJ
25976,-22.395158665076625,-42.950672468723376,teresopolis,RJ
25977,-22.366446715639466,-42.90972579919697,teresopolis,RJ
25980,-22.324212707482925,-42.900408470990214,teresopolis,RJ
25985,-22.133941996949776,-42.77974758030267,teresopolis,RJ
25990,-22.412135486765628,-42.98312358540388,teresopolis,RJ
25995,-22.39887245564872,-42.93335509007403,teresopolis,RJ
26010,-22.754433674466544,-43.430261661134075,nova iguacu,RJ
26011,-22.74894659951086,-43.43207064238045,nova iguacu,RJ
26012,-22.7387954829778,-43.43955985188852,nova iguacu,RJ
26013,-22.745501741910484,-43.444187733739,nova iguacu,RJ
26014,-22.70976971510813,-43.46239835589092,nova iguacu,RJ
26015,-22.74323647493436,-43.43630077105768,nova iguacu,RJ
26020,-22.732333696992388,-43.44981786397224,nova iguacu,RJ
26021,-22.726416448636613,-43.439334389071966,nova iguacu,RJ
26022,-22.72744715491446,-43.45362582042056,nova iguacu,RJ
26023,-22.723714513514647,-43.46131979326789,nova iguacu,RJ
26025,-22.730629106878048,-43.44141566040569,nova iguacu,RJ
26030,-22.728590148967594,-43.463636463194405,nova iguacu,RJ
26031,-22.73240620530969,-43.47497305172388,nova iguacu,RJ
26032,-22.731543425400137,-43.48020186744585,nova iguacu,RJ
26033,-22.722448625760066,-43.463077339111535,nova iguacu,RJ
26035,-22.72277955303024,-43.46645519648206,nova iguacu,RJ
26040,-22.716554724776376,-43.4558224336883,nova iguacu,RJ
26041,-22.70955371856731,-43.466380031162146,nova iguacu,RJ
26042,-22.708602839306003,-43.47908861905541,nova iguacu,RJ
26043,-22.70192039600021,-43.477467068212334,nova iguacu,RJ
26050,-22.693694835965037,-43.468124195104465,nova iguacu,RJ
26051,-22.6937646273348,-43.454656619832015,nova iguacu,RJ
26052,-22.683028765409304,-43.44810273078097,nova iguacu,RJ
26053,-22.678573477064823,-43.464971101449756,nova iguacu,RJ
26055,-22.671208242097247,-43.44679911952638,nova iguacu,RJ
26060,-22.70596026208645,-43.44426093479684,nova iguacu,RJ
26061,-22.696051045875297,-43.43373331831669,nova iguacu,RJ
26062,-22.668271504560433,-43.424168597860415,nova iguacu,RJ
26063,-22.726940769358517,-43.48691660836736,nova iguacu,RJ
26064,-22.70017831698394,-43.439118972678784,nova iguacu,RJ
26065,-22.703656824288824,-43.44216248551625,nova iguacu,RJ
26070,-22.712417936690183,-43.43404107424901,nova iguacu,RJ
26080,-22.725823985173545,-43.51107331471796,nova iguacu,RJ
26082,-22.730815727188094,-43.50162568979736,nova iguacu,RJ
26083,-22.739858777926116,-43.51157821093439,nova iguacu,RJ
26084,-22.728614779674377,-43.51632637057209,nova iguacu,RJ
26085,-22.741773666728527,-43.542820077869145,nova iguacu,RJ
26086,-22.727809449494,-43.52328572224876,nova iguacu,RJ
26087,-22.716224906281802,-43.51522241113518,nova iguacu,RJ
26088,-22.709257276155704,-43.52274891007508,nova iguacu,RJ
26089,-22.717773121741676,-43.511199350589656,nova iguacu,RJ
26092,-22.656660975647974,-43.52992852435203,nova iguacu,RJ
26099,-22.690572116374955,-43.43951671023915,nova iguacu,RJ
26110,-22.755264960127423,-43.3688967930601,belford roxo,RJ
26112,-22.749240385137405,-43.40241681414681,belford roxo,RJ
26113,-22.75465432163643,-43.39363968501238,belford roxo,RJ
26115,-22.74049380822409,-43.38987582855633,belford roxo,RJ
26116,-22.74308895609813,-43.38600338037531,belford roxo,RJ
26120,-22.741041459209146,-43.40730160726807,belford roxo,RJ
26123,-22.73761384371211,-43.40629221947117,belford roxo,RJ
26125,-22.732971884595003,-43.40068933210063,belford roxo,RJ
26127,-22.72409621567516,-43.4144354403856,belford roxo,RJ
26130,-22.763675954751395,-43.402635674573254,belford roxo,RJ
26131,-22.768565874936915,-43.39886889039503,belford roxo,RJ
26135,-22.748242909118318,-43.41098011079026,belford roxo,RJ
26140,-22.73780617228292,-43.417965263979596,belford roxo,RJ
26143,-22.7278361674143,-43.41874557347988,belford roxo,RJ
26145,-22.70129549999996,-43.39420920799995,belford roxo,RJ
26150,-22.716916768684374,-43.410164994653,belford roxo,RJ
26153,-22.71238706547844,-43.42439444353431,belford roxo,RJ
26155,-22.72149589575073,-43.40236747175682,belford roxo,RJ
26157,-22.7139898637034,-43.404587915111954,belford roxo,RJ
26160,-22.73024511689258,-43.39154587007379,belford roxo,RJ
26163,-22.717979249545134,-43.38825607770348,belford roxo,RJ
26165,-22.730291717437712,-43.38413559680907,belford roxo,RJ
26167,-22.733323080704082,-43.37698180257278,belford roxo,RJ
26170,-22.73566660992416,-43.368905866303,belford roxo,RJ
26171,-22.73200926261318,-43.363597470016465,belford roxo,RJ
26172,-22.727607533940883,-43.37047971222174,belford roxo,RJ
26173,-22.729723714740377,-43.35696869635543,belford roxo,RJ
26175,-22.724114352750505,-43.34372210502504,belford roxo,RJ
26176,-22.7271642878291,-43.36659170637311,belford roxo,RJ
26177,-22.71695548038081,-43.35942060077184,belford roxo,RJ
26178,-22.717403252076288,-43.375732264788304,belford roxo,RJ
26180,-22.7094248289442,-43.340255340077306,belford roxo,RJ
26182,-22.70829654980664,-43.33882384362755,belford roxo,RJ
26183,-22.719071432204792,-43.33660415702943,belford roxo,RJ
26185,-22.71214842906823,-43.333961266269114,belford roxo,RJ
26187,-22.73192433670106,-43.34657456968576,belford roxo,RJ
26190,-22.738002810140706,-43.337771738053135,belford roxo,RJ
26193,-22.743822877006256,-43.3424470756559,belford roxo,RJ
26195,-22.75588739927214,-43.35657274067045,belford roxo,RJ
26196,-22.74788950490292,-43.365239469417695,belford roxo,RJ
26210,-22.754822373752475,-43.449835864209646,nova iguacu,RJ
26215,-22.748535100323135,-43.443410395698244,nova iguacu,RJ
26216,-22.753428581006474,-43.45206718303568,nova iguacu,RJ
26220,-22.75785232684917,-43.441886099653225,nova iguacu,RJ
26221,-22.76184029012605,-43.44135234299462,nova iguacu,RJ
26225,-22.76436186890519,-43.43392281850954,nova iguacu,RJ
26230,-22.754899472348026,-43.42756898167534,nova iguacu,RJ
26250,-22.766006468380297,-43.44378617971724,nova iguacu,RJ
26255,-22.760362313376703,-43.45868034824985,nova iguacu,RJ
26256,-22.755584469784484,-43.46795571863264,nova iguacu,RJ
26260,-22.75711594640211,-43.47331698799129,nova iguacu,RJ
26261,-22.759835510292856,-43.48288237542758,nova iguacu,RJ
26262,-22.753742979394087,-43.484723347134796,nova iguacu,RJ
26263,-22.750108267905134,-43.48214902650466,nova iguacu,RJ
26265,-22.762504508574292,-43.49344506376997,nova iguacu,RJ
26266,-22.76149082223366,-43.49983733727016,nova iguacu,RJ
26270,-22.771746174135792,-43.51249775189888,nova iguacu,RJ
26271,-22.764232575690194,-43.51167274982176,nova iguacu,RJ
26272,-22.761268184110865,-43.504602353534416,nova iguacu,RJ
26275,-22.756460999944476,-43.505968657730534,nova iguacu,RJ
26276,-22.74707195509151,-43.498696172388975,nova iguacu,RJ
26277,-22.75548172005619,-43.50721084278781,nova iguacu,RJ
26278,-22.75125302182836,-43.5098937999679,nova iguacu,RJ
26279,-22.746254256771135,-43.51611287193807,nova iguacu,RJ
26280,-22.743555108665028,-43.481729778919316,nova iguacu,RJ
26281,-22.740406766561367,-43.474512924209506,nova iguacu,RJ
26282,-22.743446549622274,-43.47168607337599,nova iguacu,RJ
26285,-22.749037502012193,-43.45742668586673,nova iguacu,RJ
26286,-22.74937088376014,-43.4692215982741,nova iguacu,RJ
26290,-22.7691252094128,-43.5253561781247,nova iguacu,RJ
26291,-22.775921270459385,-43.53512891040334,nova iguacu,RJ
26292,-22.764528781450963,-43.56001839117278,nova iguacu,RJ
26293,-22.79253366828402,-43.5745261621712,nova iguacu,RJ
26294,-22.787735550923646,-43.54024059516375,nova iguacu,RJ
26295,-22.78972607248367,-43.572827660734156,nova iguacu,RJ
26296,-22.798198286361835,-43.59135599811452,nova iguacu,RJ
26297,-22.812930666911768,-43.58870600680267,nova iguacu,RJ
26298,-22.825241222211886,-43.58909788969974,nova iguacu,RJ
26299,-22.83984061728155,-43.6148664832039,nova iguacu,RJ
26310,-22.71779339843528,-43.563609271701615,queimados,RJ
26311,-22.719988646966087,-43.576395006715444,queimados,RJ
26313,-22.723684504998687,-43.5689412443879,queimados,RJ
26315,-22.726649070407646,-43.5883999859763,queimados,RJ
26316,-22.691702991594582,-43.594666387857934,queimados,RJ
26317,-22.7152607022929,-43.585357745545245,queimados,RJ
26320,-22.70996485652445,-43.57640761287984,queimados,RJ
26321,-22.70797311091516,-43.57383627620928,queimados,RJ
26323,-22.722241086625196,-43.56164593049094,queimados,RJ
26325,-22.720663990842993,-43.55694134001751,queimados,RJ
26327,-22.719461149381132,-43.5491482638231,queimados,RJ
26330,-22.735694400435158,-43.542197211853576,queimados,RJ
26343,-22.74418323758631,-43.53627333571844,queimados,RJ
26357,-22.72092277431804,-43.55006011962492,queimados,RJ
26373,-22.74654031250591,-43.62076582189151,queimados,RJ
26375,-22.739315013499976,-43.58068162499997,queimados,RJ
26376,-22.7377636809856,-43.57211233479985,queimados,RJ
26377,-22.732079481371485,-43.559156074604644,queimados,RJ
26379,-22.73788920032876,-43.56388058206742,queimados,RJ
26380,-22.707960524918338,-43.550978282187046,queimados,RJ
26381,-22.696990652888967,-43.557856471611856,queimados,RJ
26382,-22.693517039002565,-43.53060074461124,queimados,RJ
26383,-22.707857614890504,-43.561492837895905,queimados,RJ
26385,-22.70544409764194,-43.5563739718065,queimados,RJ
26387,-22.70539573940141,-43.537368980568004,queimados,RJ
26393,-22.711648674999413,-43.55824993029966,queimados,RJ
26410,-22.703220036110903,-43.63061748182738,japeri,RJ
26413,-22.696333434498968,-43.626641384369336,japeri,RJ
26415,-22.68438598344282,-43.62185666615002,japeri,RJ
26420,-22.68439513872957,-43.61340690005763,japeri,RJ
26423,-22.681355608470877,-43.61181480917223,japeri,RJ
26425,-22.683383468842983,-43.61493399847416,japeri,RJ
26430,-22.688003154895917,-43.60718616232443,japeri,RJ
26433,-22.65055096865133,-43.653751974491364,japeri,RJ
26435,-22.649266940931412,-43.65829938673371,japeri,RJ
26440,-22.643801546173773,-43.64285129714239,japeri,RJ
26443,-22.645515827732236,-43.65655624528416,japeri,RJ
26445,-22.674932887542788,-43.608216505335,japeri,RJ
26450,-22.663207630218253,-43.610776285393406,japeri,RJ
26453,-22.66951051838989,-43.61452547990683,japeri,RJ
26455,-22.67363218813303,-43.59800940347859,japeri,RJ
26460,-22.67125872312501,-43.59330586269565,japeri,RJ
26463,-22.680726339693077,-43.59670352467268,japeri,RJ
26465,-22.671966383772197,-43.59047220861024,japeri,RJ
26470,-22.679545467450538,-43.593041196799824,japeri,RJ
26473,-22.657531550558108,-43.53684578478757,japeri,RJ
26475,-22.67777934928249,-43.60222028932987,japeri,RJ
26480,-22.667916878063743,-43.58577332849087,japeri,RJ
26510,-22.816951512050764,-43.41667822594401,nilopolis,RJ
26511,-22.81670515701384,-43.41717323265526,nilopolis,RJ
26515,-22.82031138528531,-43.42245380118769,nilopolis,RJ
26520,-22.81251055957028,-43.42932011783076,nilopolis,RJ
26521,-22.80978138261361,-43.43288168196607,nilopolis,RJ
26525,-22.80564216236449,-43.42315949690175,nilopolis,RJ
26526,-22.804211290962098,-43.421189205761266,nilopolis,RJ
26530,-22.801540025057363,-43.4161010810055,nilopolis,RJ
26535,-22.79959684763492,-43.41058372312279,nilopolis,RJ
26540,-22.807546303059457,-43.4073220181136,nilopolis,RJ
26545,-22.81388409774255,-43.40275420042129,nilopolis,RJ
26550,-22.77048769788359,-43.431259631023266,mesquita,RJ
26551,-22.781351833025038,-43.42551356080703,mesquita,RJ
26553,-22.786361438352397,-43.43136694220132,mesquita,RJ
26554,-22.79071527666107,-43.43695038741866,mesquita,RJ
26556,-22.777932008476203,-43.43663889126601,mesquita,RJ
26557,-22.770945177988246,-43.436451270606874,mesquita,RJ
26560,-22.772889298323566,-43.424932545478036,mesquita,RJ
26562,-22.770335287304935,-43.42236114675775,mesquita,RJ
26564,-22.7724573806749,-43.41780741791233,mesquita,RJ
26570,-22.77822503947831,-43.417110661710524,mesquita,RJ
26572,-22.78413515858476,-43.41069815343363,mesquita,RJ
26574,-22.777730885737068,-43.40400067727388,mesquita,RJ
26580,-22.78739119610918,-43.42115980704814,mesquita,RJ
26582,-22.791801060034945,-43.41622642721837,mesquita,RJ
26584,-22.79688994130237,-43.42661438389946,mesquita,RJ
26585,-22.798410628377148,-43.43460223794334,mesquita,RJ
26587,-22.804594624546183,-43.43571848471774,mesquita,RJ
26600,-22.616674007045216,-43.706674061865066,paracambi,RJ
26650,-22.537601837432323,-43.66452240747124,engenheiro paulo de frontin,RJ
26660,-22.483336948061773,-43.60163149588595,sacra familia do tingua,RJ
26700,-22.526874426303003,-43.733794597580165,mendes,RJ
26900,-22.45536816027868,-43.47005922125052,miguel pereira,RJ
26910,-22.47937245569969,-43.49931468320003,governador portela,RJ
26920,-22.55031023802451,-43.58231553334699,conrado,RJ
26950,-22.420070226947395,-43.420168904197645,paty do alferes,RJ
26980,-22.327788400603566,-43.412039890864136,avelar,RJ
27110,-22.474025414644252,-43.83548138097032,barra do pirai,RJ
27113,-22.466164809941237,-43.83393532656287,barra do pirai,RJ
27115,-22.457414540821947,-43.81921836124205,barra do pirai,RJ
27120,-22.462699330110787,-43.81502906943005,barra do pirai,RJ
27123,-22.474223822061198,-43.83085406004538,barra do pirai,RJ
27130,-22.46414183268805,-43.81357966272608,barra do pirai,RJ
27135,-22.47155764615159,-43.82157524417393,barra do pirai,RJ
27140,-22.48190307798936,-43.81530048979709,barra do pirai,RJ
27143,-22.508970905817534,-43.808519877341794,barra do pirai,RJ
27145,-22.48066627523709,-43.82093301240877,barra do pirai,RJ
27150,-22.49044051250779,-43.83116995838019,barra do pirai,RJ
27155,-22.50103307744109,-43.92918619544398,vargem alegre,RJ
27160,-22.587849854387358,-43.75017483734889,dorandia,RJ
27163,-21.51765512409707,-43.85246285090664,california da barra,RJ
27165,-20.63598923076109,-45.426530320679,sao jose do turvo,RJ
27170,-22.37702555839219,-43.86829218461353,ipiabas,RJ
27175,-22.62552951495417,-43.89504841149416,pirai,RJ
27185,-22.592655433658948,-44.0283926039462,arrozal,RJ
27195,-22.525616484184155,-43.815590668082855,santanesia,RJ
27197,-22.5119345644728,-44.00681818893026,pinheiral,RJ
27210,-22.488483058684718,-44.072400686855985,volta redonda,RJ
27211,-22.48680848971663,-44.07943254591295,volta redonda,RJ
27212,-22.497279717190395,-44.07391758627202,volta redonda,RJ
27213,-22.506407903127347,-44.09021767090396,volta redonda,RJ
27214,-22.492588334925408,-44.07227864678781,volta redonda,RJ
27215,-22.5060223244347,-44.09479923940818,volta redonda,RJ
27220,-22.486778776196193,-44.06111086205618,volta redonda,RJ
27230,-22.487442072887145,-44.057200131430946,volta redonda,RJ
27240,-22.499971705841187,-44.05466048214235,volta redonda,RJ
27250,-22.507959512452466,-44.071817639396,volta redonda,RJ
27251,-22.513164321621908,-44.08420501814465,volta redonda,RJ
27253,-22.516251668353302,-44.08950012107898,volta redonda,RJ
27255,-22.51777464001591,-44.098116071042696,volta redonda,RJ
27256,-22.526467746765025,-44.09350400879172,volta redonda,RJ
27257,-22.563839197085134,-44.081696702423024,volta redonda,RJ
27258,-22.537567968276534,-44.07560511041606,volta redonda,RJ
27259,-22.533953878717167,-44.076325866997756,volta redonda,RJ
27260,-22.5216009513756,-44.09986641685856,volta redonda,RJ
27261,-22.52360804212769,-44.10227965574172,volta redonda,RJ
27262,-22.52168151589374,-44.11266260053657,volta redonda,RJ
27263,-22.524734382282144,-44.11865171787912,volta redonda,RJ
27264,-22.530243166893676,-44.12030821905352,volta redonda,RJ
27265,-22.527013601953442,-44.12742055681003,volta redonda,RJ
27267,-22.524779266827604,-44.11753457329203,volta redonda,RJ
27273,-22.519300191217628,-44.13617081651372,volta redonda,RJ
27274,-22.508002485381862,-44.12981791033659,volta redonda,RJ
27275,-22.503955655248976,-44.11466177676315,volta redonda,RJ
27276,-22.495107402258217,-44.13523346900093,volta redonda,RJ
27277,-22.497188028896694,-44.12732444217972,volta redonda,RJ
27278,-22.49018190736126,-44.116890454219934,volta redonda,RJ
27279,-22.489620879977284,-44.113701939469,volta redonda,RJ
27280,-22.489726284283805,-44.108997989076975,volta redonda,RJ
27281,-22.498463371682355,-44.104988928306,volta redonda,RJ
27283,-22.500796470144863,-44.09283842562638,volta redonda,RJ
27285,-22.495555315595933,-44.08754746688912,volta redonda,RJ
27286,-22.47691622407414,-44.06863076934225,volta redonda,RJ
27288,-22.46622786278803,-44.09840682422661,volta redonda,RJ
27310,-22.54257333443021,-44.17218947590157,barra mansa,RJ
27313,-22.521668509803554,-44.191753158874384,barra mansa,RJ
27320,-22.516501646029365,-44.19232474268348,barra mansa,RJ
27321,-22.52448809097114,-44.18396243189698,barra mansa,RJ
27322,-22.45472016197012,-44.13591642249346,barra mansa,RJ
27323,-22.537432053734523,-44.16817104774096,barra mansa,RJ
27325,-22.534129161244305,-44.15227073063838,barra mansa,RJ
